0,1605.35546875,1481.6346435546875
1,1599.600830078125,1476.94921875
2,1594.552490234375,1472.8450927734375
3,1590.114990234375,1469.2490234375
4,1586.21630859375,1466.0924072265625
5,1582.7763671875,1463.2945556640625
6,1579.722412109375,1460.79150390625
7,1576.9830322265625,1458.5218505859375
8,1574.496337890625,1456.4312744140625
9,1572.20654296875,1454.4736328125
10,1570.072021484375,1452.6204833984375
11,1568.054443359375,1450.8370361328125
12,1566.12451171875,1449.107421875
13,1564.2601318359375,1447.4085693359375
14,1562.4449462890625,1445.72509765625
15,1560.663818359375,1444.0540771484375
16,1558.9044189453125,1442.3902587890625
17,1557.1602783203125,1440.732421875
18,1555.4208984375,1439.0736083984375
19,1553.6827392578125,1437.4049072265625
20,1551.9400634765625,1435.7191162109375
21,1550.1876220703125,1434.01611328125
22,1548.419677734375,1432.28955078125
23,1546.632080078125,1430.537109375
24,1544.821533203125,1428.7562255859375
25,1542.9842529296875,1426.9459228515625
26,1541.11669921875,1425.1015625
27,1539.218017578125,1423.2225341796875
28,1537.285888671875,1421.3040771484375
29,1535.31787109375,1419.345703125
30,1533.3125,1417.3453369140625
31,1531.26904296875,1415.3070068359375
32,1529.1864013671875,1413.2249755859375
33,1527.0645751953125,1411.0989990234375
34,1524.9034423828125,1408.9281005859375
35,1522.701416015625,1406.7122802734375
36,1520.4573974609375,1404.4522705078125
37,1518.1710205078125,1402.1484375
38,1515.8431396484375,1399.8013916015625
39,1513.472412109375,1397.41015625
40,1511.0582275390625,1394.9755859375
41,1508.60009765625,1392.4970703125
42,1506.097412109375,1389.9737548828125
43,1503.5479736328125,1387.4046630859375
44,1500.94970703125,1384.7822265625
45,1498.3013916015625,1382.10693359375
46,1495.601806640625,1379.3804931640625
47,1492.8504638671875,1376.6021728515625
48,1490.04931640625,1373.7725830078125
49,1487.19775390625,1370.89208984375
50,1484.2952880859375,1367.9600830078125
51,1481.33984375,1364.9761962890625
52,1478.3297119140625,1361.939208984375
53,1475.263916015625,1358.84912109375
54,1472.142333984375,1355.7076416015625
55,1468.9658203125,1352.5137939453125
56,1465.73486328125,1349.2689208984375
57,1462.4501953125,1345.97265625
58,1459.1129150390625,1342.6239013671875
59,1455.72265625,1339.2210693359375
60,1452.279541015625,1335.7628173828125
61,1448.783935546875,1332.2469482421875
62,1445.2357177734375,1328.672607421875
63,1441.6343994140625,1325.041015625
64,1437.981689453125,1321.3546142578125
65,1434.278076171875,1317.6160888671875
66,1430.5247802734375,1313.82861328125
67,1426.722900390625,1309.9942626953125
68,1422.873046875,1306.1148681640625
69,1418.976318359375,1302.1922607421875
70,1415.0338134765625,1298.2266845703125
71,1411.04638671875,1294.2181396484375
72,1407.0152587890625,1290.1673583984375
73,1402.941650390625,1286.0751953125
74,1398.8260498046875,1281.94580078125
75,1394.669921875,1277.7806396484375
76,1390.4742431640625,1273.5821533203125
77,1386.2398681640625,1269.3529052734375
78,1381.96875,1265.09130859375
79,1377.66259765625,1260.7978515625
80,1373.32275390625,1256.4722900390625
81,1368.951416015625,1252.11328125
82,1364.5491943359375,1247.7225341796875
83,1360.11767578125,1243.3021240234375
84,1355.65771484375,1238.85400390625
85,1351.1719970703125,1234.3817138671875
86,1346.6612548828125,1229.8858642578125
87,1342.1278076171875,1225.3704833984375
88,1337.5733642578125,1220.8369140625
89,1332.99951171875,1216.2894287109375
90,1328.4072265625,1211.7259521484375
91,1323.79931640625,1207.1529541015625
92,1319.177001953125,1202.5657958984375
93,1314.5423583984375,1197.9677734375
94,1309.89697265625,1193.3670654296875
95,1305.242919921875,1188.7591552734375
96,1300.581787109375,1184.158203125
97,1295.91552734375,1179.5467529296875
98,1291.2457275390625,1174.941650390625
99,1286.5745849609375,1170.3282470703125
0,1598.7996826171875,1479.2261962890625
1,1595.431396484375,1475.98046875
2,1592.4141845703125,1472.9520263671875
3,1589.5648193359375,1470.0980224609375
4,1586.612060546875,1467.3656005859375
5,1583.713134765625,1464.7503662109375
6,1580.939208984375,1462.24560546875
7,1578.280517578125,1459.8394775390625
8,1575.724609375,1457.5233154296875
9,1573.2674560546875,1455.2855224609375
10,1570.8935546875,1453.1197509765625
11,1568.5992431640625,1451.021484375
12,1566.369140625,1448.9833984375
13,1564.1937255859375,1446.9779052734375
14,1562.074462890625,1444.99072265625
15,1559.996337890625,1443.0816650390625
16,1557.94140625,1441.21630859375
17,1555.911376953125,1439.3699951171875
18,1553.918212890625,1437.5592041015625
19,1551.9439697265625,1435.7542724609375
20,1549.987548828125,1433.9443359375
21,1548.0416259765625,1432.1494140625
22,1546.10302734375,1430.3583984375
23,1544.171630859375,1428.5511474609375
24,1542.25341796875,1426.7237548828125
25,1540.3330078125,1424.8746337890625
26,1538.4208984375,1423.0185546875
27,1536.4991455078125,1421.1849365234375
